image_id,source,original_split,patient_group_hash,split,width,height,instances,issues,sha256,phash
anatomy_000240_57b42d10,anatomy,train,anatomy_e724a10c90832ab9b615,train,810,300,24,,302f7a76132d4dea46499da88b28efcc399cf420ca856947191f6e25e65610cb,d0d42e6d46c13e8f
anatomy_000241_8eca7ddf,anatomy,train,anatomy_d297fcb41ffd8f033531,train,668,333,12,clipped_box:12,c8e4a9cc22d08eb3fd1eade01cc2e4b4f369483d123d16cab09f2d39de8e60f4,b4d78b25272747c2
anatomy_000242_7b33516f,anatomy,train,anatomy_d297fcb41ffd8f033531,train,668,333,12,,3bb27f2a5429f629ca3f489e3da44f44ac1dbb58509b6c5eca51a182d1a4d930,b4d78b25272747c2
anatomy_000243_916015c5,anatomy,train,anatomy_d297fcb41ffd8f033531,train,648,297,27,,77c2d331fbbcf1949e6b33fab6d219f577d79b6d79248ba5b5d05391faa498c1,95f526757ad2e030
anatomy_000244_eb11844e,anatomy,train,anatomy_d297fcb41ffd8f033531,train,648,297,26,,ece283eed9383faaa929e60a5f5ccea426f5b895a01437941e0174e807836b0d,95f526757ad2e030
anatomy_000245_9d026c4a,anatomy,train,anatomy_d297fcb41ffd8f033531,train,811,422,24,,616c8b0307989245730be807df5f253da038fd9abcd4b6585b5a2b681d0b0eea,807d7f787eda80a0
anatomy_000246_e5a922c9,anatomy,train,anatomy_386094b25fab2746d005,train,716,324,28,,59689f148139f2bc72bfbac51805e6f9f4cf643ef8477b3d50a45ee361b30869,c3802a336e1f97ad
anatomy_000247_6ef395d1,anatomy,train,anatomy_386094b25fab2746d005,train,716,324,28,,f8eb4a657ca30b6f45f8f2ed3f5ecc22fa00ebffc4349f0a8b4854655d1bb5f7,c3812a336a1ed7ad
anatomy_000248_dfe490c5,anatomy,train,anatomy_386094b25fab2746d005,train,651,307,23,,5e88970609cb3360c5db75aae80b14f0b6723f7bd4075c40f18929559af09b66,95c03f2d4bd2b42d
anatomy_000249_605303fa,anatomy,train,anatomy_386094b25fab2746d005,train,716,249,27,,b8ce24cc6ce83addf71251192e69b1f803d62623020a97a5ebad4098522df68d,85856a67e6e0671e
anatomy_000250_f0bf4d95,anatomy,train,anatomy_386094b25fab2746d005,train,716,249,27,,0d087e68a2e3c37e6d56824eb6db2ab59015e70ecf54ef5561c3e9316604d629,85856a67e6e0671e
anatomy_000251_870d150c,anatomy,train,anatomy_c3ba26dcc665821a0875,train,572,253,21,,0431e8130890d300546dd0c6b24437c8208e8698ea21472577ecad5c42586b6e,d52d2a6918d55c9e
anatomy_000252_7d906569,anatomy,train,anatomy_c3ba26dcc665821a0875,train,572,253,22,,8b209fc6b858c75e488d4612cf83772d837d260b290efe3290fefce66e4c4129,d52d2a6818d57c9e
anatomy_000253_7ead4921,anatomy,train,anatomy_c3ba26dcc665821a0875,train,714,313,28,,62826d58cbad3dff18e755e19fe0d6bd559d3f3373b9f774d6dd413d85287f69,95317e7e78f06a40
anatomy_000254_447a416b,anatomy,train,anatomy_da9d1752126cef04e019,train,570,271,27,,91998d7ceadb68b56a8afe8d38028f2fa0c3990ef151bb8eb762f050d06ed905,c08c63df058671fe
anatomy_000255_dc1d9f97,anatomy,train,anatomy_da9d1752126cef04e019,train,570,271,26,,11e66e739ad9bdcbea7f01ad82e4c65893dc7838d28745fcce2ed7dfd8958a08,c08c63df058671fe
anatomy_000256_9f2fdd51,anatomy,train,anatomy_da9d1752126cef04e019,train,741,326,21,,3677b7b2aca86e5d20b0182840dab68c8efa0e7520ea5d634c6ba20e130fab50,d5fd2a7428a23d45
anatomy_000257_d08069b7,anatomy,train,anatomy_da9d1752126cef04e019,train,741,326,21,,1040cb683969f305f81b52a33adebd6f40675326464e2d599d38ed246f98b3ff,d5fd2a7428a23d45
anatomy_000258_436730bc,anatomy,train,anatomy_da9d1752126cef04e019,train,636,251,24,,03be55d1c65ff9062010e862ae92931cde36f597cbb5ce3aa6078117b87fd743,95957a307c4ac2bd
anatomy_000259_d77c2009,anatomy,train,anatomy_69b13500f4ea349fcc79,train,300,198,22,,5c26f9cbd60ca85e75597281fd3570cfb4da06aadc00d7e9c9ff99dcf19bce0e,92587f1fe4613661
anatomy_000260_bfd5345c,anatomy,train,anatomy_5ee63ba0b2b757ee8a10,train,571,274,25,,68ebdaf9c32364f41ba0d85c086b09efa3be0fcd622e4393e1b6cb5fb4425d73,d57c2aaa28aa2b6b
anatomy_000261_d2a4f1eb,anatomy,train,anatomy_2d72541cfb1032030f00,train,575,289,22,,affd14558c58c3ca4de2fafde59040afa6b41bd425338bcec82b8c75fb404dbf,c4452f871bc46b7a
anatomy_000262_5c15bfdb,anatomy,train,anatomy_2d72541cfb1032030f00,train,575,289,22,,2e16aee2a599fc30570af5a8901cc8913beec6fc757b85ab83918529a41086e8,c4452fc71b446b7a
anatomy_000263_63ad805d,anatomy,train,anatomy_0d9bfafa2d25820bb60d,val,808,330,25,,6275c74b715369775ff54bb9b64212a713409ba81203eb707d6fe266bc10335e,d4d13a6f4bd42c85
anatomy_000264_686436bb,anatomy,train,anatomy_0d9bfafa2d25820bb60d,val,808,330,25,,590413b4dec5b1d5df1e4ca34509381b12d0fbf2b85a48b0c3393887bc4ebfda,d4513a6f4bd42cc5
anatomy_000265_efb054b4,anatomy,train,anatomy_7d54d5e67e9874ebfe39,train,813,300,22,,82a2d0854b0b27e7553a1f9ed804d56ab140df3d62df516da49e6c8dfa2f88ba,c0a52ffd1b8139d8
anatomy_000266_af2f0121,anatomy,train,anatomy_7d54d5e67e9874ebfe39,train,813,300,22,,53de03f221714830aa60ca158e5164a9238318b1cdf38239c433a3ae819a4f1d,c0a52ffd1b9129d8
anatomy_000267_558db2fd,anatomy,train,anatomy_8b42ba16375454f32ead,test,751,370,26,,3324bb7b8d001ab79ffe618df4554715e80a27b15537b1d1d2b6800eb875739e,90a99e607bda9665
anatomy_000268_d264afb0,anatomy,train,anatomy_8b42ba16375454f32ead,test,751,370,26,,b2bf978c11c0747b9e0b38a451cda291931ed091e5a795bdf339db1b67010fb7,90a99e607bda9665
anatomy_000269_7ea0655b,anatomy,train,anatomy_56e42772b3aad5fd7f93,val,800,345,27,,8a7682405b1ce6380465daabb569cb8a24d5179b3d3fa2ec97d1ff9dd089d209,c0d5607e2f95617a
anatomy_000270_6126ea55,anatomy,train,anatomy_56e42772b3aad5fd7f93,val,800,345,27,,203f5abc9fd7aaeac74a6948722e84f28ecdfb57c7c273b37ceaebf184134954,c0d5607e2f95617a
anatomy_000271_172db557,anatomy,train,anatomy_582c6cdb6451e0526752,train,704,336,27,,4a8bc0368f1a069031838d35565cb568e245d98a3cfe2dac40715635000a35e1,c5c15a656c9fa561
anatomy_000272_0a023ae2,anatomy,train,anatomy_582c6cdb6451e0526752,train,704,336,26,,42706900b8c1ed01fde8459b968c4ef867fbb2ac3fc0d8094d7e777194286248,c4c17a257c9fa561
anatomy_000273_2d06ef67,anatomy,train,anatomy_582c6cdb6451e0526752,train,816,399,27,,18027bb06df369c7567a008d5d5f1aaa11a8a475c2a5f8c109d06dd61cb0abef,95b928a94a80f4ff
anatomy_000274_bd468d09,anatomy,train,anatomy_976a81e1789408515ba4,train,745,360,25,,4191611eb59331a36b3f432efa92648b57f73f836b0970be83db5b3e46dc2197,90643f1b6d93ec38
anatomy_000275_799ad481,anatomy,train,anatomy_976a81e1789408515ba4,train,745,360,25,,ebd63ee1a0fc88cc010efe3cacaa96e400242af452aa77fd1258fdf84300c8fd,90643f1b6d93ec38
anatomy_000276_1bdd80d5,anatomy,train,anatomy_c2aff463c9fd7dbe4f5c,test,596,265,27,,f8344bdf533279fc52a65013d8eae4573b5d93c7c9022b51ecd6e351c79e2dd7,86d52c7f194a95d8
anatomy_000277_e09625eb,anatomy,train,anatomy_c2aff463c9fd7dbe4f5c,test,596,265,27,,9a9ffc7ab25c1dc30edfcb5fcb1ba78b7453ef598527cfa870876503628d0254,86d5287f1d4ad5c8
anatomy_000278_817ce641,anatomy,train,anatomy_336c9c8ad134a526a697,train,747,327,24,,5a21851314942d1f8e760f72514493c542f158f95f88fce84d7a612f26d70767,85687e3e1f617832
anatomy_000279_4b801e87,anatomy,train,anatomy_336c9c8ad134a526a697,train,747,327,24,,8fbd9d1880529e7b7305231e6b9cd1480b5c13ee55a042fb0abbd742a8d99d50,85687e3e9f613832
anatomy_000280_1486f532,anatomy,train,anatomy_bca212fd0f474fed4a5f,val,712,313,26,,793fec24c2a62088a7d9672acddaecb012e6d02a16e92788da4c26ca44d2bd52,c0152b5a88d5bf4f
anatomy_000281_fcfbde72,anatomy,train,anatomy_bca212fd0f474fed4a5f,val,712,313,26,clipped_box:21,b03f65ebb5ebd1bdfd1450335becf9fff50922df6458f11ccf3c170e29fc8914,c0152b5a88d5bf4f
anatomy_000282_d1f63afc,anatomy,train,anatomy_05ea1f3cf51a32a724d2,train,571,281,22,,51d38d192f0a1438e4c1478daaa23eadd91b13453b3acef495b14aeea252df25,d57522d42ad03c9f
anatomy_000283_736824e2,anatomy,train,anatomy_05ea1f3cf51a32a724d2,train,743,370,22,,6e202694ce80548d288ef56196440c5d89cf423c5875649431740309992ab69d,d1c4b64d4fb4f061
anatomy_000284_5c32f668,anatomy,train,anatomy_05ea1f3cf51a32a724d2,train,743,370,22,,1927c1169ac6350f86555c3a95766f47c07a3a03bdc9bcb97018bb9830dd09cd,d1d4b64d4fb45069
anatomy_000285_2367ee68,anatomy,train,anatomy_05ea1f3cf51a32a724d2,train,815,327,26,,f91960714c9fd2fab84b72c6c53e5e3095611affe28bb9e1c5ade60e4da2e42e,95753a2810fd7539
anatomy_000286_0d92ad42,anatomy,train,anatomy_05ea1f3cf51a32a724d2,train,815,327,26,,f88349d646fd2295c1a078fffd0a109b274e4df6c1d7e795a262003c50dee11e,95753a2810fd7539
anatomy_000287_7ab7cedf,anatomy,train,anatomy_247135d01585e45f8578,train,604,345,12,,60c8f9111e47a9293cecf657f1ca6d404483275f8ad4e67569c5cfc66d339ee1,b03ccbb06ccb24cf
anatomy_000288_6c30ac7f,anatomy,train,anatomy_247135d01585e45f8578,train,604,345,12,,c23b96d478df110826cd4ffc0259cf8fc937c5c12009fcddabf59aaab2db8f32,a078cfb06ccb34cd
anatomy_000289_bfabf735,anatomy,train,anatomy_89f96495fc537d13c86c,val,713,319,25,,eb03bff444f054d57bd789ec7696731e4aabf03ba32d675822fd186bfc715fbc,83c066fe2bc2273b
anatomy_000290_3e3ca03d,anatomy,train,anatomy_89f96495fc537d13c86c,val,713,319,26,clipped_box:25,e050ed173fef10f27a8cb30c0ff13a3ab426a2842ebddca21dd2eeef611370f8,854066fe2bc22f3b
anatomy_000291_e7bb7e59,anatomy,train,anatomy_8cda72002a29cafe77aa,train,715,313,22,,723e20320e59dfaf7b602ec97d6b15672e15d1126d126cbecf2515d924369e07,849c6b7178c0b5af
anatomy_000292_3529d897,anatomy,train,anatomy_8cda72002a29cafe77aa,train,715,313,22,,83fc27b9920ec5e69bf26b0d5e31bea1cc0161adddd743df7bc4674a2ce729c7,849c6b717ac0b4af
anatomy_000293_15a06824,anatomy,train,anatomy_454f5dab0701a62cec1c,val,783,251,28,,1731fea9b4762d6fd91fbf4d9da32c3737e1ecc23127434e72dcb6e62ab172a0,90417e2257f5651f
anatomy_000294_1fc4e0e7,anatomy,train,anatomy_454f5dab0701a62cec1c,val,783,251,28,,1eefe7f3dd45870792ba1006d153db783d12a3b36850c138036f0ab9743f217b,90417e2257f5651f
anatomy_000295_2702ee3d,anatomy,train,anatomy_643d4c9ddd817308861b,val,810,326,27,,038386ab15ec12c0eb843779b042525fd6df79bf2d62bc1ff84bd0c3f1aa84fd,c054473d2bc2f33d
anatomy_000296_4df33172,anatomy,train,anatomy_643d4c9ddd817308861b,val,810,326,27,,159136612763c6d4305117a51082d659f3ed5ea6dad398d35dd7af963ef8e805,c074473d2bc2b33d
anatomy_000297_d48dec30,anatomy,train,anatomy_59ff45030ba943162eee,val,811,319,27,,4541da133ea3b5ec955d531341977572a884b26908f84d5bd1b70b9228e870b3,c05523322fd5b57a
anatomy_000298_3fdb5f4d,anatomy,train,anatomy_59ff45030ba943162eee,val,811,319,27,,8751b42af926546e494ac7ca8df9fb4b9a7cd64615a22e2329afd87106a1f7ec,c01523332fd5b57a
anatomy_000299_6e3710b8,anatomy,train,anatomy_cfcb47ecf45d04be5e04,train,977,484,26,clipped_box:12,76c554c856558aa9169ccc7702f2477d1319eebc28258b9bc6b21a8a1103ff2d,d19d0af12f0bc4f4
anatomy_000300_e0e5f49c,anatomy,train,anatomy_cfcb47ecf45d04be5e04,train,1920,1080,24,,55732d0f56a77a264a53d381e53fbb764a67ff540c7955c2be4064dde08503ab,85f16efca88f8183
anatomy_000301_8e1f7566,anatomy,train,anatomy_3c56c9c4b2b327608ba3,val,805,347,23,,4eb8b0556b89697b646685f92a92388f3112a5a3d698af0ceb09a9e6cbaa3291,c0a56a742f97e478
anatomy_000302_645f83bc,anatomy,train,anatomy_3c56c9c4b2b327608ba3,val,805,347,23,,5c1b4120700c7904866a0da08f36dbad95b0e694b25abc8c1105200c67586f2c,c0a56a742f97e478
anatomy_000303_f47b942c,anatomy,train,anatomy_27c4742bdd489455e3c0,val,758,317,28,,baebe6569fcb0896af4f44b0d04b95c6d6c60a0472c1360cd5d33567caeadfca,c0f43a706ed3a58d
anatomy_000304_ca7a7aab,anatomy,train,anatomy_27c4742bdd489455e3c0,val,758,317,28,,b33f3fdfedb072eda1380450286b7ef7f4949d25b650803bb2c448b2114c8bd7,c0f43a706ed3a58d
anatomy_000305_79387e1f,anatomy,train,anatomy_6ca5bdfb64a1c8606459,train,567,264,24,,225fee7c28a4aa2b12a8b746b4df9bed5d81792f610f2a6b45ab29a2abde3d88,d5a02ad75794b0da
anatomy_000306_3dd5a232,anatomy,train,anatomy_6ca5bdfb64a1c8606459,train,567,264,24,,153deca4206a3d13bdd9a1757a8784a66834585d85bd7a007288b2a6a5db3a91,d5a02ad75794b0da
anatomy_000307_26145d1f,anatomy,train,anatomy_6ca5bdfb64a1c8606459,train,815,377,26,,50ea6e8e753490c11169846cee7364c2c5410988c1cc1423db6d8dcbefa16b6a,85c0552a7f95c56b
anatomy_000308_a456dfa3,anatomy,train,anatomy_30f676c7230d3b8ba1d9,val,809,297,24,,4a384a6e8ca14fb1b5e359a155c5466c79b39acab0eab0e5f60fb34cdcd429b3,95756f2a3ec2308b
anatomy_000309_414b1c08,anatomy,train,anatomy_30f676c7230d3b8ba1d9,val,809,297,23,,bd47496999a3db21d4262ccaf27f6714fbb6179d74e8cf0f539187bff5f2e394,95756f2a3ec2308b
anatomy_000310_228d4e1e,anatomy,train,anatomy_de48f4166f4db26e9c4d,train,581,272,21,,6cba755a26e9cfdddec4fdf7942b82d6fcb764e8138fa551f53b1f90c25c136b,96957b536b05e152
anatomy_000311_d888b2d6,anatomy,train,anatomy_de48f4166f4db26e9c4d,train,581,272,21,,187c726e4eefbc8a64bfc9d7fbef1fe23e35368fdca56b1aa9a089cb0a9fc24f,96957b536b05e072
anatomy_000312_b4151d42,anatomy,train,anatomy_238ef8223cce13120f59,train,581,226,22,,0a94e1a5315c7afd11be0a38c76b738293dc159aee516a67364d221b05fe4af6,d78028566ac6f56e
anatomy_000313_b6d69bf4,anatomy,train,anatomy_238ef8223cce13120f59,train,581,226,22,,bc3426455bdc95a4f069b7ef3198111b41f9677634f29637c6da7caa117c6e68,d78028566ec6f566
anatomy_000314_228d5f9f,anatomy,train,anatomy_e3182f35b5da7c1af224,val,933,658,14,,001cf99336c3184dbdf75298a731fdd1a6be996b7d69028eec9d3e4127d94f1d,909bdf1858793a39
anatomy_000315_3eb62ce9,anatomy,train,anatomy_e3182f35b5da7c1af224,val,816,404,26,,5c1c3ff2008e74af9e37e441a6844c6d74d4c2de845feec4c6c5652dc9b08815,80e117256ad7d769
anatomy_000316_a28459c0,anatomy,train,anatomy_0e76a87cd0b1c3cf781a,train,995,560,14,,3b15b03fcf530857cc536777b3842f7a886e67bdc96a66b8cc447bb0c9c1f8fb,d1ad0a802d8fe73d
anatomy_000317_edbc680b,anatomy,train,anatomy_0e76a87cd0b1c3cf781a,train,725,249,28,,0e513310fb406057ae68a8d71e35e44efd72f037ead3e833ebbd4a435ea39d86,80557e206ad677ab
anatomy_000318_c3d1e975,anatomy,train,anatomy_3037d3b3614579ac3218,val,556,252,26,,509f43cec7db9138371d60111b83f76f5925c4b78314902fe47068b7a331a4b6,8a023f0b6d87b07f
anatomy_000319_161a8479,anatomy,train,anatomy_3037d3b3614579ac3218,val,556,252,26,,2fca024b13fe1c4f5d9b86e4afbd85bd85f4bb5d903120c0db42f3396f768319,8a023f0b6d87b07f
anatomy_000320_5d4a3799,anatomy,train,anatomy_50194519a8653f50c0e1,train,549,224,25,,626d2e3b0de4d246f307446b2deeb26c3570033007284d26b25af7ffeff0ed5b,97c52a366a27853b
anatomy_000321_f1a10d11,anatomy,train,anatomy_50194519a8653f50c0e1,train,549,224,24,,2edd231b31e27442129f4ef60bf9e1cecc1853801362a25eba83779671f6e324,97c52a366b27903b
anatomy_000322_0d45736a,anatomy,train,anatomy_171472dc0405ef1746e1,val,490,225,24,,4bc6a4617e04d0b13474f0972f1a6057081659148b97f965582f2a73ca52b25a,92d42b532b1be539
anatomy_000323_d5278e9c,anatomy,train,anatomy_171472dc0405ef1746e1,val,490,225,23,,208bceb721cf2ce6ebcebd9326921e5bde88164701627c2788e450f276afa1b6,92d42b532b1be539
anatomy_000324_3f438e47,anatomy,train,anatomy_6d74916863aefb25e83d,val,553,231,26,,5e3ab57fbf69ddd02a52810b93c65b4924063656ffb305987869694fea724ca3,96506a2b6c97e43b
anatomy_000325_494ce60d,anatomy,train,anatomy_6d74916863aefb25e83d,val,553,231,25,,abc521537f5fd0384f09c0d27895d75095527b6c817296e9b20fbb10f7b8fc04,97506a2b6c96e43b
anatomy_000326_032f33a3,anatomy,train,anatomy_3565768099085e7d37c1,test,574,259,23,,29698a5e2aeefc686a651d8e5b97f3fa8ea284eabd35ab7eda5318fc3546e747,92d53a576bc0b546
anatomy_000327_4913b314,anatomy,train,anatomy_3565768099085e7d37c1,test,574,259,22,,5dc0ff5edaa1fdf73ea78cdc0c1fe877f92b485f45a09a47c0d8e655167df47c,92d53a576bc0b546
anatomy_000328_699f14fe,anatomy,train,anatomy_1736889cbca497ff9081,val,577,230,24,,8a0159c1999b960e7a431bed3e9e347e3325bdc13ba86d1b77239facf8ee86f2,d7c12b8239cdb496
anatomy_000329_2b6b2b7c,anatomy,train,anatomy_1736889cbca497ff9081,val,577,230,24,,9f983b597a11459ec6b28937981f6d82ac229058b90f224b445c26e53194227e,d7c12b8239cdb496
anatomy_000330_aca501a9,anatomy,train,anatomy_a94e9d5f4fff18b72e20,train,704,322,12,,3ec1944ca95eab75466940abcd248249357f0b2e3cf78bcfd7f1df123fdba600,c028ddb73ccf3291
anatomy_000331_2e48dd1c,anatomy,train,anatomy_a94e9d5f4fff18b72e20,train,710,291,24,,e56cd5246fe9cc39269662e8536fe157fce90001e7ded612f4a363b883daed43,95607b2b791a87a5
anatomy_000332_e4561413,anatomy,train,anatomy_dbe17e79ebd195556160,val,588,226,26,,8cfe7ecb42ff70eccf116afaa33a92a98e115f2528bacae19615346de0924152,97163b3c3c2c942f
anatomy_000333_b32c4ecf,anatomy,train,anatomy_dbe17e79ebd195556160,val,588,226,26,,d42a1761469c778425faa76e5db9f4bf55a50fb3a58bc9bbda0762d01bc887aa,97143b3c3c2c952f
anatomy_000334_591cc672,anatomy,train,anatomy_6fe1eab9b55b3fb593c9,train,588,237,24,,e869569836d4fe87677c08ce0e41ee71fa67782cc51b1d734a31799bb5a325b0,82d03f6a3f429575
anatomy_000335_0af8356c,anatomy,train,anatomy_6fe1eab9b55b3fb593c9,train,588,237,25,,9fa18bcb051a218b491312cfdd27acc9e56ae669c03b10ecc5abe9030f299b0c,82d03f6a3f429575
anatomy_000336_96e4d46b,anatomy,train,anatomy_916a9f9cb36c204686b8,train,732,298,24,,b2cdfe8428f6150b14dc257cab33c1a4cd3066fe1f40a7dde2f62fcee8c14e4c,c2c53a526fd5f122
anatomy_000337_72053003,anatomy,train,anatomy_916a9f9cb36c204686b8,train,732,298,24,,afc638255cdfd18d9bf0cfdc6b3e802b608924adbd54ea74e19a4007c4a642d6,c2c53a526fd5f122
anatomy_000338_fab52f91,anatomy,train,anatomy_8c0d2c1492968c141ddf,val,761,314,24,,9944c841da06677587d2db84428360310e3ebb0d2727e9f3b1626f92fe06d8ad,d0253e343e85f47c
anatomy_000339_b91f6dc8,anatomy,train,anatomy_8c0d2c1492968c141ddf,val,761,314,22,,86b1d4c1188b0f7731a85be5737a6ebe200e6d245bb933b276ed9445a4e323fa,d0253e343e85f47c
anatomy_000340_b76e21d5,anatomy,train,anatomy_d0bd8c9c80aeb2af13a3,test,685,301,24,,630dd3021329372d0e462cd4792a8195a3a9a81235fd242ad5195030b089c88a,d2c06b623fe19723
anatomy_000341_ade7ea71,anatomy,train,anatomy_d0bd8c9c80aeb2af13a3,test,685,301,24,,9b29f944b715753127dafc2915e52ff574ffd445a9f2b255d7ebd4f1bbad5bde,d2c06b623fe19723
anatomy_000342_5f7e5461,anatomy,train,anatomy_b61640759019b7447598,train,816,373,21,,c204b4aac69b09bc92f04b91ea9e5a607294696635927ee8b1b2374fd8caf81f,95aa70a502d1f57d
anatomy_000343_dd355dd2,anatomy,train,anatomy_b61640759019b7447598,train,816,373,21,,96193036f4764ff0d6072950cc697b3d847c7e67b525c71507002dbc56ec644a,95aa70a50ad1f47d
anatomy_000344_cb485b63,anatomy,train,anatomy_b95975081bebd05ae3dc,train,628,333,14,clipped_box:14,76086c816f99b4efce143ee2643f3d213c0038b97b74da2159a4e54b910e38b8,95179e98d86d2d34
anatomy_000345_1b9cad03,anatomy,train,anatomy_b95975081bebd05ae3dc,train,886,573,20,,45238b3b960837653244b5d5faafd930abbd71587fa78303d4f44eed0adaea3f,d57d2a40cfc39958
anatomy_000346_e01d879d,anatomy,train,anatomy_b95975081bebd05ae3dc,train,886,573,19,,c9194b22f64ae4c995d21021e88ea22d495d0e5b7e4d22c8055cff7b5b7bf203,d57d2a40cfc39958
anatomy_000347_02cca591,anatomy,train,anatomy_b95975081bebd05ae3dc,train,802,440,18,,9d12758e961c751e15b26aa314d71a2fcc5cf5b8aca47294f034f12b48be0b30,d7dd61341e41e0bc
anatomy_000348_3e8069e8,anatomy,train,anatomy_b95975081bebd05ae3dc,train,802,440,18,,a53dc352f3e5d50fd2801e1ba2aa180fcb02c6b7bb67e83c967f79af137cbd45,d7dd61341e41e0bc
anatomy_000349_4c9c710b,anatomy,train,anatomy_27f97ec7a36c8aedee2c,train,816,397,21,,d9e5bf0a8acc3de350e6145d4134aabcfb25d29fb2ce48b8a094b9d4f3180f9d,d5eda12d0ac2f03d
anatomy_000350_4cfaee57,anatomy,train,anatomy_27f97ec7a36c8aedee2c,train,816,397,21,,49959780c78fc7748c1ce985dc0718ddbe600a61d750ba52ecad4d6f36f8a42e,d5eda12d0ac2f03d
anatomy_000351_326ae75b,anatomy,train,anatomy_05a69bf60b9c5264fd4b,train,814,398,25,,ff187075f0d14af1f1e2c15502672f11443ea62c5c64f357bcb13afecbec0476,95fd2a3d0ac2d03d
anatomy_000352_80c0beb0,anatomy,train,anatomy_05a69bf60b9c5264fd4b,train,814,398,22,,3ac9a6edecbf62454e80fe5b964cb832a6d3ac57b5803cd599c9cce1c1d78019,95fd2a3d0ac2d03d
anatomy_000353_6c2c7cc9,anatomy,train,anatomy_e8a3a57592424c1bf0e3,train,471,257,15,clipped_box:14,7271af0f85807db6e682363a544f00dcb893c4acfedb9a5badebef203f763cfe,94eaf5405eed8523
anatomy_000354_54cd377c,anatomy,train,anatomy_e8a3a57592424c1bf0e3,train,471,257,15,,b2c54049bc1956d7de338d8d3be32b1ae794a445146648d6ce950e89f2fa8d0b,94eaf5415eed8522
anatomy_000355_c448574d,anatomy,train,anatomy_050fb8d243d7f75e7261,val,816,383,26,,02a95aa8479418dacce0607b5411755b094814ea98a86f8d0c6ffc36f0071dc7,95f822e95ad2e12d
anatomy_000356_da41e02a,anatomy,train,anatomy_050fb8d243d7f75e7261,val,816,383,24,,f15e6ca8d2baf2328155be94eeb63051fad641aa5a8d382d399558f278d74a9d,95f822e85ad2e1ad
anatomy_000357_d638b484,anatomy,train,anatomy_5434e19f60fab26bfb36,test,816,401,23,,8fbbb0ed2b6cd11f64a122b9ca84cf0617f3153986bf339b2cc43a28ebf80840,c5ffd32c2b838264
anatomy_000358_7ec6bcc4,anatomy,train,anatomy_5434e19f60fab26bfb36,test,816,401,23,,0941c7edca02b59517fc45e27531b1657a6dda78f010076f2b70d687c0da4635,c5ffd32c2b838264
anatomy_000359_bd700d42,anatomy,train,anatomy_9b8339301252c660d284,train,622,299,24,,444b184c1eef00111d324f40c3f455b3e920d7ba626e07227cc67fc2d4030b33,c2d03d2f6b28d7c2
anatomy_000360_979aa857,anatomy,train,anatomy_9b8339301252c660d284,train,622,299,24,,1123063ed93740df1f4d5a672e3a8d556ce040ed041def2dad59a6c94a0a0685,c2903d2fea68d7c2
anatomy_000361_3f99f647,anatomy,train,anatomy_859bba9bb52f68e9969e,train,812,399,22,clipped_box:21,fa969e3a697ee71cde7fb08a91078ca218518c5d62b96ed7c1060d6c0960df70,8089853f4fd1353f
anatomy_000362_6220d3a2,anatomy,train,anatomy_859bba9bb52f68e9969e,train,812,399,22,,c83d725635eae11c65745add6f84e79a009d1639ffa01ae2115f6763cbf08f51,8089853f4fd1353f
anatomy_000363_f45dacf7,anatomy,train,anatomy_a773a03ef206f504c8fa,val,750,299,26,,3338019bbe87a08d53d0120c47bb1260e7650c404860ded27ca86553458cf2d1,95907b857bd6a02d
anatomy_000364_56b80c0d,anatomy,train,anatomy_a773a03ef206f504c8fa,val,750,299,23,,e4d3492b1c0ff8dbce69d26d553076eb868f638f404fd3bb0a84785292d7618c,95907b057bd6212f
anatomy_000365_6b05d1af,anatomy,train,anatomy_aab9ce7c6d3c9e958c52,train,801,475,22,,0351a20b22a2e24fd71793dc6f97b6ded2f967a97a956c4819d815e57fc60732,81e87b057e06fd61
anatomy_000366_04124887,anatomy,train,anatomy_aab9ce7c6d3c9e958c52,train,801,475,21,,e1ac963272a9f94379ce63bd6ae6e377d7e1436a60d9f927d70dce5b17470b78,81e87b057e06fd61
anatomy_000367_a3971522,anatomy,train,anatomy_dc4d548030bf194d7efa,train,814,329,26,,8c4e15042f483223f24e06a0eb1a1b4ed1effcbeddae05badc43beec017118b9,95617a2d7cc5685a
anatomy_000368_7411335f,anatomy,train,anatomy_dc4d548030bf194d7efa,train,816,367,24,,0fb86a41c4041255664f9dadb0a463294610f3423c2dcebdc5c3b4b9ad1f4180,85a17f016af1715e
anatomy_000369_716b26b0,anatomy,train,anatomy_0dfa4d892a4ab27d4bda,test,803,362,24,,48e27362ae363b293ed654f81b8a89beeb4a9688cf916c79628231beeb1ee4c2,85387f557ea07a18
anatomy_000370_a8ea4605,anatomy,train,anatomy_a72cb754a1470ee29d06,train,644,316,18,,7c511d801fce8bf27aa41b997ede9d27edc1d0b15877da38700886ffc1035042,d5af301500697dcf
anatomy_000371_fa450489,anatomy,train,anatomy_a72cb754a1470ee29d06,train,644,316,18,,00d3d7b0270bb4c251bbfeed55f42fa1ab50a1eb554ec1f28b0d9d0c45f78958,d5af301500697dcf
anatomy_000372_4e344fdf,anatomy,train,anatomy_344175a9008fad150348,train,486,355,13,,685e98531315e3d115b118f31c4d1c81fa4f9d1d4f89f3cb663d6bd13a1f5da1,958fdf9000892f7d
